Time,Latitude,Longitude,precipitation,snowfall,snow_depth,snow_depth_qc,snow_depth_ds,temperature_max,temperature_min,LatitudeRegion,LongitudeRegion
1959-09-23,54.0,-110.0,0.0014060402705422114,0.0037549275897403745,0.13169304110448604,0.032497350759448956,0.022779814385150813,4.487424938184387,-6.164818085482161,1.4736842105263157,1.9823008849557522
1959-09-24,54.0,-110.0,0.0013572235947809962,0.003577852345446839,0.13005687009078065,0.037442599788060756,0.022463537626066718,4.580289650300247,-6.015860120098906,1.4736842105263157,1.9823008849557522
1959-09-25,54.0,-110.0,0.0013641822743111975,0.003344259978239138,0.13246485331773225,0.03602967149417167,0.01615368098159509,4.476969268809608,-6.0924761568350405,1.4736842105263157,1.9823008849557522
1959-09-26,54.0,-110.0,0.001376686681165666,0.0036524196365100674,0.13341999299480747,0.03602967149417167,0.021834660421545665,4.511762628046626,-6.102543270929,1.4736842105263157,1.9823008849557522
1959-09-27,54.0,-110.0,0.0013396679626916284,0.0035234899422165312,0.12891769683666549,0.03355704697986577,0.020585202492211838,4.618120805369127,-5.949311197456729,1.4736842105263157,1.9823008849557522
1959-09-28,54.0,-110.0,0.0014042741121723771,0.0037404097352790534,0.1300678205707524,0.03638290356764394,0.020456909937888196,4.47287177675733,-6.113811374072766,1.4736842105263157,1.9823008849557522
1959-09-29,54.0,-110.0,0.0013761921598957965,0.003921441184312964,0.1296880962397033,0.028965030024726245,0.023297000000000002,4.50356764394207,-6.017449664429531,1.4736842105263157,1.9823008849557522
1959-09-30,54.0,-110.0,0.001400317907456729,0.003581066755771812,0.12976333456291061,0.03037795831861533,0.01943674418604651,4.4832921229247615,-6.074708583539385,1.4736842105263157,1.9823008849557522
1959-10-01,54.0,-110.0,0.0013741080947121157,0.0037360649982391384,0.1318247969303073,0.03496997527375486,0.01863089494163424,4.523807841752031,-6.109395973154363,1.4736842105263157,1.9823008849557522
1959-10-02,54.0,-110.0,0.0013563051964924056,0.0035766866745690572,0.12793606525294948,0.0332038149063935,0.026288707165109036,4.6070999646767925,-6.002825856587778,1.4736842105263157,1.9823008849557522
1959-10-03,54.0,-110.0,0.0013385729452454964,0.0033559519560649943,0.12952949485033557,0.03285058283292123,0.019203519510328997,4.506252207700459,-6.086471211586011,1.4736842105263157,1.9823008849557522
1959-10-04,54.0,-110.0,0.001375556337347227,0.0031922642189720946,0.12829388903338043,0.03496997527375486,0.0173451313755796,4.609395973154363,-5.94344754503709,1.4736842105263157,1.9823008849557522
1959-10-05,54.0,-110.0,0.001584599082435535,0.0036667608723507596,0.12708830796308723,0.03496997527375486,0.019356599378881987,4.491027905333804,-6.078028965030025,1.4736842105263157,1.9823008849557522
1959-10-06,54.0,-110.0,0.0015518897938007772,0.004033980906019074,0.12983892636644295,0.033910279053338044,0.020190402476780184,4.476757329565525,-6.155492758742494,1.4736842105263157,1.9823008849557522
1959-10-07,54.0,-110.0,0.0015336276940498058,0.004067961849821618,0.12710702952553868,0.03850229600847757,0.019045116279069768,4.608654185800071,-6.017484987636878,1.4736842105263157,1.9823008849557522
1959-10-08,54.0,-110.0,0.0014469445488184385,0.004065135996072059,0.12815259636644297,0.03638290356764394,0.01851682170542636,4.542953020134228,-6.142741080890144,1.4736842105263157,1.9823008849557522
1959-10-09,54.0,-110.0,0.001378523491465913,0.004088519956471212,0.1294475451811374,0.039208760155422115,0.022511529592621062,4.500989049805722,-6.1635464500176615,1.4736842105263157,1.9823008849557522
1959-10-10,54.0,-110.0,0.0014919109912274815,0.004017767575997881,0.12864606158117273,0.0381490639350053,0.01773823987538941,4.468738961497704,-6.214376545390322,1.4736842105263157,1.9823008849557522
1959-10-11,54.0,-110.0,0.0014008124328947367,0.0038511479915665846,0.1285729424211586,0.03991522430236665,0.01693429913860611,4.405651713175557,-6.2667961850936065,1.4736842105263157,1.9823008849557522
1959-10-12,54.0,-110.0,0.0014042741106534793,0.003878841403191452,0.12636170990840692,0.0430943129636171,0.016061136712749616,4.563511126810314,-6.083539385376192,1.4736842105263157,1.9823008849557522
1959-10-13,54.0,-110.0,0.001494948782357824,0.0040144118591239845,0.12717096435598726,0.03885552808194984,0.020521796875,4.5562345460967855,-6.073684210526316,1.4736842105263157,1.9823008849557522
1959-10-14,54.0,-110.0,0.0014268456389085128,0.0038121511715188978,0.1276686682013423,0.0381490639350053,0.025403464203233254,4.56573648887319,-6.065241963970329,1.4736842105263157,1.9823008849557522
1959-10-15,54.0,-110.0,0.0014821971088678912,0.004144259979146945,0.12677781731052631,0.03602967149417167,0.024972559569561875,4.539915224302367,-6.091628399858708,1.4736842105263157,1.9823008849557522
1959-10-16,54.0,-110.0,0.0015160014165612858,0.00410925468112681,0.12555810668565878,0.039208760155422115,0.013500384911470362,4.492193571176263,-6.188308018368067,1.4736842105263157,1.9823008849557522
1959-10-17,54.0,-110.0,0.0014389261774055105,0.0038397386014270576,0.1261324618948428,0.037442599788060756,0.018466640806826997,4.573825503355705,-6.13069586718474,1.4736842105263157,1.9823008849557522
1959-10-18,54.0,-110.0,0.0014569056883963264,0.0036499117005033554,0.12729282924443658,0.03779583186153303,0.017347815912636504,4.4914517838219705,-6.21617802896503,1.4736842105263157,1.9823008849557522
1959-10-19,54.0,-110.0,0.0013785234940233133,0.003545037090552808,0.12675379725100672,0.034263511126810316,0.01604782608695652,4.541292829388908,-6.173684210526316,1.4736842105263157,1.9823008849557522
1959-10-20,54.0,-110.0,0.0013782055761515366,0.003579547870734723,0.12413740749434829,0.0307311903920876,0.021895830115830114,4.4914517838219705,-6.166866831508301,1.4736842105263157,1.9823008849557522
1959-10-21,54.0,-110.0,0.0014642882333309787,0.003570717060496291,0.12729706848541153,0.03496997527375486,0.024687034161490685,4.435570469798658,-6.252666902154715,1.4736842105263157,1.9823008849557522
1959-10-22,54.0,-110.0,0.0014922642218085482,0.003826880955893677,0.12768844934980572,0.03461674320028259,0.020462412451361867,4.534616743200282,-6.1927940657011655,1.4736842105263157,1.9823008849557522
1959-10-23,54.0,-110.0,0.0014278346920240197,0.0036371953442741085,0.1272871776682091,0.03602967149417167,0.02037018779342723,4.5120098904980575,-6.178558813140233,1.4736842105263157,1.9823008849557522
1959-10-24,54.0,-110.0,0.0013647121162539738,0.003799682078216178,0.12773754855079478,0.03602967149417167,0.020176142525174284,4.584740374425998,-6.080784175203108,1.4736842105263157,1.9823008849557522
1959-10-25,54.0,-110.0,0.0013338749628170258,0.0038153302671193926,0.12714835751550688,0.03602967149417167,0.022533022533022532,4.552666902154716,-6.093783115506888,1.4736842105263157,1.9823008849557522
1959-10-26,54.0,-110.0,0.0013350759455422112,0.0037742493749911695,0.1305298482239138,0.03602967149417167,0.02728375870069606,4.494984104556694,-6.1563758389261745,1.4736842105263157,1.9823008849557522
1959-10-27,54.0,-110.0,0.001260649947875309,0.003538007769318262,0.13074249370021193,0.04274108089014483,0.02238264910921766,4.608936771458849,-6.087848816672554,1.4736842105263157,1.9823008849557522
1959-10-28,54.0,-110.0,0.0013652772892458495,0.0039483928011586015,0.13010561645888377,0.03496997527375486,0.017513752913752914,4.619427764040975,-6.078170257859413,1.4736842105263157,1.9823008849557522
1959-10-29,54.0,-110.0,0.0013475803626068527,0.0037445072397739314,0.13095407966096786,0.03002472624514306,0.02034073789392775,4.601730837160014,-6.053267396679618,1.4736842105263157,1.9823008849557522
1959-10-30,54.0,-110.0,0.0014305898996132109,0.003887177657910632,0.1305273753108442,0.03461674320028259,0.024602329192546582,4.691522430236666,-5.94853408689509,1.4736842105263157,1.9823008849557522
1959-10-31,54.0,-110.0,0.0013732603344966442,0.0037485694105033555,0.12968880252885906,0.040621688449311195,0.019382192846034214,4.725997880607559,-5.919569056870364,1.4736842105263157,1.9823008849557522
1959-11-01,54.0,-110.0,0.0015150123636365244,0.003699399496052632,0.1309176967223596,0.03779583186153303,0.023105723124516628,4.729600847756976,-5.862663369833982,1.4736842105263157,1.9823008849557522
1959-11-02,54.0,-110.0,0.0014894383635164251,0.0037842458440445073,0.12903037792006358,0.03143765453903214,0.02154568567026194,4.727410808901448,-5.86393500529848,1.4736842105263157,1.9823008849557522
1959-11-03,54.0,-110.0,0.0015121511878841399,0.003938361002182974,0.13129918748046626,0.03002472624514306,0.023156153846153844,4.680360296714942,-5.894454256446486,1.4736842105263157,1.9823008849557522
1959-11-04,54.0,-110.0,0.0014488873229653834,0.0039271635490762975,0.13135959031656658,0.02755210173083716,0.02287121568627451,4.76637230660544,-5.802260685270223,1.4736842105263157,1.9823008849557522
1959-11-05,54.0,-110.0,0.001510773578180855,0.004120593426211586,0.13269657381621336,0.039208760155422115,0.021391770186335403,4.651819145178382,-5.930413281525962,1.4736842105263157,1.9823008849557522
1959-11-06,54.0,-110.0,0.0013845637651183327,0.0037521017280360293,0.13078452867117626,0.040621688449311195,0.02368367975365666,4.727975980219004,-5.870646414694454,1.4736842105263157,1.9823008849557522
1959-11-07,54.0,-110.0,0.001410173080109502,0.003678912032880608,0.13028894374500177,0.037089367714588484,0.017216436251920122,4.77922995407983,-5.799752737548569,1.4736842105263157,1.9823008849557522
1959-11-08,54.0,-110.0,0.0013613917397651005,0.0036931472905298484,0.1322122925168845,0.03461674320028259,0.01749365815931941,4.692900035323207,-5.963511126810315,1.4736842105263157,1.9823008849557522
1959-11-09,54.0,-110.0,0.0013442953015771813,0.0035967149491045562,0.12974708582673966,0.0332038149063935,0.017829595015576325,4.808830801836806,-5.897456729071,1.4736842105263157,1.9823008849557522
1959-11-10,54.0,-110.0,0.0012940303772995408,0.0034682091103920873,0.13209078050798304,0.031084422465559872,0.030979675425038638,4.612009890498057,-6.100282585658778,1.4736842105263157,1.9823008849557522
1959-11-11,54.0,-110.0,0.0013886259301819145,0.0033109855206746733,0.13182974207191805,0.032497350759448956,0.021843224299065423,4.638184387142353,-6.056305192511481,1.4736842105263157,1.9823008849557522
1959-11-12,54.0,-110.0,0.0013574708615683502,0.0034411162195602265,0.13281031464878135,0.032497350759448956,0.018589668465690053,4.704980572235959,-6.000812433768986,1.4736842105263157,1.9823008849557522
1959-11-13,54.0,-110.0,0.001322324268742494,0.003331190389138114,0.1342250088832921,0.03461674320028259,0.017924554608830363,4.652243023666549,-6.0939950547509705,1.4736842105263157,1.9823008849557522
1959-11-14,54.0,-110.0,0.0013955846050918404,0.0031979865843553518,0.12916919831151535,0.033910279053338044,0.02282709475332811,4.7915224302366655,-5.908300953726599,1.4736842105263157,1.9823008849557522
1959-11-15,54.0,-110.0,0.0014185446841646064,0.003251819141003179,0.13069763341215118,0.03143765453903214,0.018708,4.66216884493112,-6.048710702931826,1.4736842105263157,1.9823008849557522
1959-11-16,54.0,-110.0,0.0013741434089085127,0.0034148357453179087,0.12981031434652066,0.029318262098198516,0.01789415432579891,4.686506534793359,-6.042423172024019,1.4736842105263157,1.9823008849557522
1959-11-17,54.0,-110.0,0.0014363122597598021,0.003520452119496644,0.12688202037255386,0.0307311903920876,0.01736276183087665,4.7319675026492405,-6.007559166372307,1.4736842105263157,1.9823008849557522
1959-11-18,54.0,-110.0,0.001312928296937478,0.0034774284924602612,0.12685941347792298,0.031084422465559872,0.01419408560311284,4.712045213705404,-6.0334510773578245,1.4736842105263157,1.9823008849557522
1959-11-19,54.0,-110.0,0.0012647827650512187,0.003359802196554221,0.12406570126933945,0.03002472624514306,0.017709549274255155,4.903673613564111,-5.829954079830448,1.4736842105263157,1.9823008849557522
1959-11-20,54.0,-110.0,0.0014508300982956552,0.0037204874556870365,0.1285969621843165,0.032497350759448956,0.018213348765432097,4.740056517131756,-5.988096079123984,1.4736842105263157,1.9823008849557522
1959-11-21,54.0,-110.0,0.0014218297499646768,0.0035297774630060046,0.13078664792479688,0.033910279053338044,0.020707668474051123,4.79667961850936,-5.916637230660544,1.4736842105263157,1.9823008849557522
1959-11-22,54.0,-110.0,0.0014621688474108089,0.0037666549086948073,0.12766019086838573,0.03496997527375486,0.017413940809968848,4.915224302366655,-5.833451077357824,1.4736842105263157,1.9823008849557522
1959-11-23,54.0,-110.0,0.0014884493195884846,0.00382243024114977,0.12854327075489225,0.03355704697986577,0.011403519510328999,4.839561992228894,-5.911762628046627,1.4736842105263157,1.9823008849557522
1959-11-24,54.0,-110.0,0.0014791946350706465,0.004017414331624867,0.12837583874987638,0.03143765453903214,0.020439067278287464,4.964076298127869,-5.743588837866478,1.4736842105263157,1.9823008849557522
1959-11-25,54.0,-110.0,0.0014842105300582832,0.0038617096352808198,0.12938184397947722,0.03461674320028259,0.016109377401998463,4.8152596255740026,-5.937795831861534,1.4736842105263157,1.9823008849557522
1959-11-26,54.0,-110.0,0.0015462733997598022,0.0041225715096096785,0.12889579653504063,0.037442599788060756,0.016841809672386895,4.783009537265984,-5.975061815612858,1.4736842105263157,1.9823008849557522
1959-11-27,54.0,-110.0,0.001441716704448958,0.003746344040713529,0.12553973853889083,0.033910279053338044,0.01616262548262548,4.949947015188979,-5.829565524549629,1.4736842105263157,1.9823008849557522
1959-11-28,54.0,-110.0,0.0014562698759307663,0.0038442599827145886,0.12564959401967501,0.037089367714588484,0.016827562111801243,4.931826209819851,-5.83030731190392,1.4736842105263157,1.9823008849557522
1959-11-29,54.0,-110.0,0.0014572589195001766,0.003769268818119039,0.12673048400936066,0.03673613564111621,0.026206360153256707,4.876192158247969,-5.850300247262452,1.4736842105263157,1.9823008849557522
1959-11-30,54.0,-110.0,0.0014612504383998588,0.0037701518904415397,0.12622218290918402,0.03602967149417167,0.024537274862960062,4.804309431296362,-5.9371246909219355,1.4736842105263157,1.9823008849557522
1959-12-01,54.0,-110.0,0.0014314376567078771,0.003965877786709643,0.12879406554221123,0.03991522430236665,0.02696396887159533,4.697562698693041,-5.969304132815259,1.4736842105263157,1.9823008849557522
1959-12-02,54.0,-110.0,0.0014240197840604027,0.003581102080941363,0.12867891212122926,0.034263511126810316,0.017477230046948355,4.77566231013776,-5.888908512892971,1.4736842105263157,1.9823008849557522
1959-12-03,54.0,-110.0,0.0014241257553285057,0.003564712118821971,0.13039173458300954,0.03532320734722713,0.01846564465408805,4.701589544330625,-5.946379371246909,1.4736842105263157,1.9823008849557522
1959-12-04,54.0,-110.0,0.0014586012025008832,0.003737054051377605,0.1289696221422819,0.03285058283292123,0.0212900466562986,4.729282938890852,-5.8826209819851645,1.4736842105263157,1.9823008849557522
1959-12-05,54.0,-110.0,0.0014216531279989404,0.0039009537169268807,0.12644966425711762,0.03461674320028259,0.028830185758513933,4.617908866125044,-6.014871070293182,1.4736842105263157,1.9823008849557522
1959-12-06,54.0,-110.0,0.0013669021557329566,0.003820452138922642,0.12667643928265632,0.037089367714588484,0.01686112828438949,4.521794418933239,-6.035358530554574,1.4736842105263157,1.9823008849557522
1959-12-07,54.0,-110.0,0.0013768986217908867,0.003778947377306605,0.12395443302529141,0.03532320734722713,0.023901933488012374,4.630166019074532,-5.910173083716002,1.4736842105263157,1.9823008849557522
1959-12-08,54.0,-110.0,0.0014355351446397034,0.00406054396022077,0.12463228527703991,0.03532320734722713,0.022624785658612628,4.554503708936771,-5.982868244436595,1.4736842105263157,1.9823008849557522
1959-12-09,54.0,-110.0,0.0014724479019992934,0.00409971738975627,0.12704026874726246,0.03179088661250441,0.022332087227414327,4.715648180854822,-5.904097492052278,1.4736842105263157,1.9823008849557522
1959-12-10,54.0,-110.0,0.0015010243740921937,0.003942705756755564,0.12419604411861533,0.03143765453903214,0.018378752886836026,4.642211232779936,-5.936241610738255,1.4736842105263157,1.9823008849557522
1959-12-11,54.0,-110.0,0.0015661250466813847,0.0040366654810791245,0.12704062172232428,0.027905333804309432,0.01890533230293663,4.5045566937477926,-6.041540091840338,1.4736842105263157,1.9823008849557522
1959-12-12,54.0,-110.0,0.0014606499511338748,0.0036038149044895795,0.12688590584376547,0.031084422465559872,0.019190030911901083,4.503426351112681,-6.054150476863299,1.4736842105263157,1.9823008849557522
1959-12-13,54.0,-110.0,0.0014646767945531614,0.0034649240552190037,0.12938926151723773,0.033910279053338044,0.02104996108949416,4.407629812787001,-6.12433768986224,1.4736842105263157,1.9823008849557522
1959-12-14,54.0,-110.0,0.001484740378527022,0.003661462364282939,0.1307089368782056,0.037442599788060756,0.020354828660436138,4.515895443306253,-6.025291416460614,1.4736842105263157,1.9823008849557522
1959-12-15,54.0,-110.0,0.0015076651407188273,0.0038211939285676443,0.12762663361229248,0.037089367714588484,0.021737062937062936,4.488484634404804,-6.0323913811374075,1.4736842105263157,1.9823008849557522
1959-12-16,54.0,-110.0,0.001460155424735076,0.0038123278008089013,0.13161391721561286,0.03602967149417167,0.02040187061574435,4.460508654185801,-6.030342635111269,1.4736842105263157,1.9823008849557522
1959-12-17,54.0,-110.0,0.0013695160758071352,0.0035409396032691624,0.133896503174426,0.033910279053338044,0.02271840062111801,4.59554927587425,-5.988378664782762,1.4736842105263157,1.9823008849557522
1959-12-18,54.0,-110.0,0.001450582834448958,0.003662557410934299,0.13265241960024726,0.03461674320028259,0.021383385335413417,4.534546096785588,-6.042953020134227,1.4736842105263157,1.9823008849557522
1959-12-19,54.0,-110.0,0.0015531614299964676,0.004054574345399152,0.13096856247188274,0.03496997527375486,0.022182995319812795,4.61158601200989,-5.960226068527023,1.4736842105263157,1.9823008849557522
1959-12-20,54.0,-110.0,0.0014929706855157188,0.0037708936837124694,0.12935287874867538,0.035676439420699396,0.021489547581903277,4.656269869304133,-5.909431296361709,1.4736842105263157,1.9823008849557522
1959-12-21,54.0,-110.0,0.00148018368398799,0.0035745319629071,0.12981843835093607,0.032497350759448956,0.015688836846213895,4.590674673260333,-5.942599788060756,1.4736842105263157,1.9823008849557522
1959-12-22,54.0,-110.0,0.001480607564309431,0.0037368067795531612,0.13136594849717415,0.031084422465559872,0.023653976833976832,4.588060755916637,-5.889862239491346,1.4736842105263157,1.9823008849557522
1959-12-23,54.0,-110.0,0.0015072412541275169,0.004048039567744613,0.13026916278459907,0.03461674320028259,0.01945111796453354,4.524514305898975,-5.898304486047333,1.4736842105263157,1.9823008849557522
1959-12-24,54.0,-110.0,0.0016111621386895088,0.003931261029531967,0.130144825324373,0.03532320734722713,0.019732056293979672,4.570081243376898,-5.834616743200282,1.4736842105263157,1.9823008849557522
1959-12-25,54.0,-110.0,0.0015861886272324267,0.003920063583534087,0.131237371968633,0.03285058283292123,0.027684003152088257,4.573825503355705,-5.852384316495938,1.4736842105263157,1.9823008849557522
1959-12-26,54.0,-110.0,0.0015584245868491698,0.003966584243141999,0.13293783107435536,0.03779583186153303,0.031105680933852138,4.506252207700459,-5.950158954433063,1.4736842105263157,1.9823008849557522
1959-12-27,54.0,-110.0,0.001546661960098905,0.003935181923290357,0.13067502656231014,0.03850229600847757,0.021746201074443593,4.578629459554928,-5.988060755916638,1.4736842105263157,1.9823008849557522
1959-12-28,54.0,-110.0,0.0014704698034846346,0.003586965739417167,0.13118544662416107,0.03355704697986577,0.02920858468677494,4.5315083009537265,-5.995937831155069,1.4736842105263157,1.9823008849557522
1959-12-29,54.0,-110.0,0.0014624161079618509,0.0034454256404874606,0.13230837152200633,0.0332038149063935,0.02222436587240584,4.518438714235253,-6.053090780642882,1.4736842105263157,1.9823008849557522
1959-12-30,54.0,-110.0,0.001593147298456376,0.0036516072083327446,0.1332836454469092,0.032144118685976684,0.024938975155279503,4.556905687036383,-5.966937477922996,1.4736842105263157,1.9823008849557522
1959-12-31,54.0,-110.0,0.0015111974602225362,0.0037206994155687036,0.1344305901630166,0.03496997527375486,0.020032426127527217,4.388625927234193,-6.177675732956552,1.4736842105263157,1.9823008849557522
1960-01-01,54.0,-110.0,0.001479724483129636,0.004127728716822677,0.13256305187622747,0.037442599788060756,0.02040565453137103,4.416213352172377,-6.145001766160368,1.4736842105263157,1.9823008849557522
1960-01-02,54.0,-110.0,0.0014599081644966444,0.0040034616896503,0.13190498071123277,0.034263511126810316,0.019797453703703703,4.438572942423172,-6.041363475803602,1.4736842105263157,1.9823008849557522
1960-01-03,54.0,-110.0,0.0014554221151095018,0.0037516778490674675,0.13157152935171318,0.033910279053338044,0.021489001560062403,4.462345460967856,-6.093500529848111,1.4736842105263157,1.9823008849557522
1960-01-04,54.0,-110.0,0.0014376545407400214,0.0036705757781208053,0.1294733310835747,0.03461674320028259,0.02188111455108359,4.549099258212646,-5.990286117979513,1.4736842105263157,1.9823008849557522
1960-01-05,54.0,-110.0,0.0014679265300741788,0.0035950900639720946,0.13207877064680323,0.037089367714588484,0.025346010844306738,4.3751677852349,-6.155598728364535,1.4736842105263157,1.9823008849557522
1960-01-06,54.0,-110.0,0.001466513598039562,0.0036002472725256093,0.13010031801762628,0.03179088661250441,0.027321146398140976,4.418226774991169,-6.119851642529142,1.4736842105263157,1.9823008849557522
1960-01-07,54.0,-110.0,0.0014146591359060403,0.0035144825059484283,0.12958389251296362,0.03850229600847757,0.02592020360219264,4.430801836806782,-6.137301306958672,1.4736842105263157,1.9823008849557522
1960-01-08,54.0,-110.0,0.0014383963270840695,0.0033971034886824446,0.12805439781109149,0.032144118685976684,0.017881167315175098,4.425821264570823,-6.164288237371953,1.4736842105263157,1.9823008849557522
1960-01-09,54.0,-110.0,0.0014345107748463442,0.003324690919307665,0.12664500181688448,0.035676439420699396,0.017949308755760368,4.534616743200282,-6.027905333804309,1.4736842105263157,1.9823008849557522
1960-01-10,54.0,-110.0,0.0014439067512734016,0.0032105616273984455,0.12932214755715293,0.03673613564111621,0.01988875192604006,4.447545037089368,-6.150688802543271,1.4736842105263157,1.9823008849557522
1960-01-11,54.0,-110.0,0.0014204874633504062,0.003191239838230307,0.1294312962928647,0.037442599788060756,0.020375912975912975,4.4388908512892975,-6.185552808194984,1.4736842105263157,1.9823008849557522
1960-01-12,54.0,-110.0,0.001456693749637937,0.0030836806773401624,0.127793359398905,0.034263511126810316,0.02267724784988272,4.507276580713529,-6.178134934652066,1.4736842105263157,1.9823008849557522
1960-01-13,54.0,-110.0,0.0014725538709537266,0.0031745672792652777,0.13037654535687038,0.03496997527375486,0.021478906851424173,4.529848110208407,-6.160508654185801,1.4736842105263157,1.9823008849557522
1960-01-14,54.0,-110.0,0.0014705051233998587,0.003422253626564818,0.12839244064782762,0.037442599788060756,0.022152283105022832,4.633698339809254,-5.996008477569764,1.4736842105263157,1.9823008849557522
1960-01-15,54.0,-110.0,0.001551677855321441,0.003753196762477923,0.13026986931229248,0.037089367714588484,0.01725427910562837,4.46764394206994,-6.190745319675027,1.4736842105263157,1.9823008849557522
1960-01-16,54.0,-110.0,0.0014310491043217945,0.003877463781352879,0.13063051926015543,0.04132815259625574,0.02077086247086247,4.5628753090780645,-6.0777110561639,1.4736842105263157,1.9823008849557522
1960-01-17,54.0,-110.0,0.0013843871455863652,0.0036418933264818084,0.12905404436852702,0.0332038149063935,0.01635422808378588,4.647050512186507,-6.050653479335924,1.4736842105263157,1.9823008849557522
1960-01-18,54.0,-110.0,0.0013072412576068527,0.0037525255956216883,0.1288431651831155,0.032144118685976684,0.021151457840819544,4.658247968915577,-6.091628399858708,1.4736842105263157,1.9823008849557522
1960-01-19,54.0,-110.0,0.0013507947762522077,0.0034519604378558813,0.12629494894115154,0.032144118685976684,0.022465197215777263,4.6642529141646065,-5.998163193217944,1.4736842105263157,1.9823008849557522
1960-01-20,54.0,-110.0,0.0013908159677269516,0.0037801836730625223,0.12968844952839986,0.029318262098198516,0.02100322327044025,4.538007771105616,-6.085623454609679,1.4736842105263157,1.9823008849557522
